,property_type,price_2,area_num,n_bedrooms_2,n_bathrooms_2,legal_docs,city/district,facing_direction,dimension_1,n_floors_2
4103,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4104,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4105,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4106,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4107,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4108,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4109,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4110,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4111,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4112,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4113,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4114,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4115,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4116,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4117,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4118,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4119,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4120,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4121,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4122,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4123,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4124,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4125,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4126,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4127,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4128,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4129,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4130,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4131,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4132,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4133,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4134,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4135,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4136,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4137,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4138,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4139,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4140,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4141,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4142,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4143,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4144,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4145,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4146,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4147,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4148,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4149,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4150,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4151,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4152,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4153,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4154,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4155,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4156,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4157,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4158,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4159,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4160,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4161,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4162,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4163,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4164,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4165,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4166,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4167,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4168,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4169,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4170,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4171,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4172,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4173,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4174,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4175,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4176,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4177,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4178,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4179,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4180,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4181,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4182,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4183,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4184,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4185,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4186,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4187,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4188,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4189,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4190,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4191,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4192,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4193,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4194,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4195,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4196,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4197,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4198,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4199,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4200,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4201,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4202,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4203,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4204,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4205,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4206,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4207,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4208,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4209,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4210,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4211,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4212,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4213,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4214,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4215,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4216,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4217,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4218,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4219,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4220,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4221,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4222,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4223,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4224,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4225,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4226,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4227,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4228,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4229,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4230,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4231,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4232,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4233,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4234,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4235,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4236,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4237,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4238,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4239,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4240,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4241,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4242,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4243,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4244,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4245,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4246,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4247,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4248,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4249,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4250,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4251,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4252,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4253,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4254,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4255,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4256,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4257,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4258,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4259,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4260,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4261,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4262,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4263,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4264,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4265,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4266,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4267,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4268,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4269,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4270,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4271,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4272,Nhà hẻm ngõ,2100.0,53.0,3.0,2.0,Sổ đỏ,nam-dinh,Nam,3.5,
4273,Nhà mặt tiền,3800.0,31.0,3.0,3.0,Sổ đỏ,nam-dinh,Đông Nam,3.0,3.0
4274,Biệt thự,8000.0,610.0,4.0,2.0,Giấy tờ hợp lệ,nam-dinh,Đông Bắc,20.0,2.0
4275,Nhà hẻm ngõ,1480.0,48.5,2.0,2.0,Giấy tờ hợp lệ,nam-dinh,Tây Nam,5.3,2.0
4276,Nhà mặt tiền,8500.0,56.0,6.0,7.0,Giấy tờ hợp lệ,ninh-thuan,,7.0,4.0
4277,Nhà mặt tiền,5500.0,90.0,5.0,5.0,Giấy tờ hợp lệ,ninh-thuan,Tây,5.0,2.0
4278,Nhà hẻm ngõ,2490.0,226.0,2.0,,Giấy tờ hợp lệ,ninh-thuan,Nam,10.0,
4279,Mặt tiền,3800.0,50.0,5.0,4.0,Giấy tờ hợp lệ,ninh-thuan,Nam,4.5,4.0
4280,Nhà hẻm ngõ,2750.0,415.0,2.0,2.0,Hợp đồng mua bán,ninh-thuan,Đông,,
4281,Mặt tiền,7900.0,96.0,6.0,6.0,Giấy tờ hợp lệ,ninh-thuan,Nam,8.0,3.0
4282,Biệt thự,21000.0,1400.0,8.0,6.0,Giấy tờ hợp lệ,phu-tho,Đông,38.0,4.0
4283,Biệt thự,21000.0,1400.0,8.0,6.0,Giấy tờ hợp lệ,phu-tho,Đông,38.0,4.0
4284,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4285,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4286,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4287,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4288,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4289,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4290,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4291,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4292,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4293,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4294,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4295,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4296,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4297,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4298,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4299,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4300,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4301,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4302,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4303,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4304,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4305,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4306,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4307,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4308,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4309,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4310,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4311,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4312,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4313,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4314,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4315,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4316,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4317,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4318,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4319,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4320,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4321,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4322,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4323,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4324,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4325,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4326,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
4327,Nhà hẻm ngõ,2200.0,134.0,,,Sổ hồng,phu-yen,,9.7,
4328,Mặt tiền,7000.0,100.0,4.0,4.0,Sổ đỏ,phu-yen,Đông,5.0,4.0
4329,Nhà hẻm ngõ,3500.0,180.0,2.0,2.0,Giấy tờ hợp lệ,phu-yen,,8.0,
