,property_type,price,area,area_unit,n_bedrooms,n_bathrooms,n_floors,address,city_province,district,legal_docs,facing_direction,front_width,price_unit,front_width_unit,front_road_width,front_road_width_unit,balcony_direction,interior
23307,Đất nền dự án,1.9,140.0,m²,,,,"Tây Nam Center Golden Land, Hương Lộ 6, Thủ Thừa, Thủ Thừa, Long An",Long An,Thủ Thừa,Sổ đỏ/ Sổ hồng,,16.0,tỷ,m,16.0,m,,
23308,Đất nền dự án,5.2,90.0,m²,,,,"FPT City Đà Nẵng, Đường Võ Chí Công, Phường Hòa Hải, Ngũ Hành Sơn, Đà Nẵng",Đà Nẵng,Ngũ Hành Sơn,Sổ đỏ/ Sổ hồng,Bắc,6.0,tỷ,m,7.5,m,,
23309,Đất nền dự án,38.15,469.5,m²,,,,"KĐT Lê Hồng Phong I, Đường Số 35, Phường Phước Hải, Nha Trang, Khánh Hòa",Khánh Hòa,Nha Trang,Hợp đồng mua bán,Tây - Nam,42.0,tỷ,m,13.0,m,,
23310,Đất nền dự án,5.6,100.0,m²,,,,"Dự án KĐT Hòa Xuân mở rộng, Đường Trung Lương 10, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Đà Nẵng,Cẩm Lệ,,Tây - Bắc,,tỷ,,,,,
23311,Đất nền dự án,17.8,250.0,m²,,,,"Dự án Euro Village 2, Đường Chế Viết Tấn, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Đà Nẵng,Cẩm Lệ,Sổ đỏ/ Sổ hồng.,Tây - Bắc,10.0,tỷ,m,,,,
23312,Đất nền dự án,79.0,600.0,m²,,,,"Dự án Euro Village 2, Đường Giáng Hương 10, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Đà Nẵng,Cẩm Lệ,Sổ đỏ/ Sổ hồng.,Tây - Bắc,24.0,triệu/m²,m,,,,
23313,Đất nền dự án,57.0,160.0,m²,,,,"Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,Sổ đỏ/ Sổ hồng,,8.0,triệu/m²,m,12.0,m,,
23314,Đất nền dự án,10.0,247.0,m²,,,,"Dự án Khu nhà ở Tây 3/2, Đường Hàng Điều, Phường 11, Vũng Tàu, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Vũng Tàu,Hợp đồng mua bán,,12.0,tỷ,m,13.0,m,,
23315,Đất,1.3,107.0,m²,,,,"Đường Quốc Lộ 55, Thị trấn Đất Đỏ, Long Đất, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Long Đất,Sổ đỏ/ Sổ hồng.,,5.0,tỷ,m,8.0,m,,
23316,Đất,160.0,201.0,m²,,,,"Thanh Lương, Bình Long, Bình Phước",Bình Phước,Bình Long,Sổ đỏ/ Sổ hồng,,,triệu,,,,,
23317,Đất,25.0,387.4,m²,,,,"Đường Tống Văn Sương, Xã Cẩm Thanh, Hội An, Quảng Nam",Quảng Nam,Hội An,Sổ đỏ.,,10.0,triệu/m²,m,,,,
23318,Đất,1.8,201.0,m²,,,,"Đường Thanh Hiệp, Xã Thanh Phú, Bến Lức, Long An",Long An,Bến Lức,Sổ đỏ/ Sổ hồng,,10.0,tỷ,m,4.0,m,,
23319,Đất,14.0,112.0,m²,,,,"Đường Số 4, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,Thủ Đức,Sổ đỏ/ Sổ hồng.,,7.0,tỷ,m,12.0,m,,
23320,Đất,2.2,870.0,m²,,,,"Xã Thạnh Đức, Bến Lức, Long An",Long An,Bến Lức,Sổ đỏ/ Sổ hồng.,,13.0,tỷ,m,4.0,m,,
23321,Đất,4.3,60.0,m²,,,,"Phường Hoa Động, Thủy Nguyên, Hải Phòng",Hải Phòng,Thủy Nguyên,Sổ đỏ/ Sổ hồng,Nam,4.0,tỷ,m,9.0,m,,
23322,Đất,30.0,120.0,m²,,,,"Đường An Thượng 39, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",Đà Nẵng,Ngũ Hành Sơn,Sổ đỏ/ Sổ hồng.,Tây - Nam,10.0,tỷ,m,5.5,m,,
23323,Đất,9.2,72.0,m²,,,,"Đường Nguyễn Xí, Phường 13, Bình Thạnh, Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Sổ đỏ/ Sổ hồng,,,tỷ,,6.0,m,,
23324,Đất,730.0,196.2,m²,,,,"Xã Thanh Phước, Gò Dầu, Tây Ninh",Tây Ninh,Gò Dầu,Sổ đỏ/ Sổ hồng,,,triệu,,,,,
23325,Đất,2.68,100.0,m²,,,,"Đường 21, Xã Cổ Đông, Sơn Tây, Hà Nội",Hà Nội,Sơn Tây,Sổ đỏ/ Sổ hồng,,6.3,tỷ,m,6.0,m,,
23326,Đất,75.0,71.0,m²,,,,"Xã Dục Tú, Đông Anh, Hà Nội",Hà Nội,Đông Anh,Sổ đỏ/ Sổ hồng,Tây - Nam,6.0,triệu/m²,m,3.0,m,,
23327,Đất,3.8,172.3,m²,,,,"Đường T6, Xã Hưng Long, Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,Bình Chánh,Sổ đỏ/ Sổ hồng(SDC).,Đông - Bắc,5.0,tỷ,m,8.0,m,,
23328,Đất,3.3,96.0,m²,,,,"Xã Phú Cát, Quốc Oai, Hà Nội",Hà Nội,Quốc Oai,Sổ đỏ/ Sổ hồng,,6.1,tỷ,m,4.0,m,,
23329,Đất,750.0,90.0,m²,,,,"Xã Bình Lợi, Vĩnh Cửu, Đồng Nai",Đồng Nai,Vĩnh Cửu,Sổ đỏ/ Sổ hồng,,4.7,triệu,m,4.0,m,,
23330,Đất,3.95,64.3,m²,,,,"Hẻm số 6, Đường Đất Mới, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",Hồ Chí Minh,Bình Tân,Sổ đỏ/ Sổ hồng,Nam,4.0,tỷ,m,4.0,m,,
23331,Đất,52.0,313.5,m²,,,,"Đường Ngô Hùng, Phường Thành Tô, Hải An, Hải Phòng",Hải Phòng,Hải An,Sổ đỏ/ Sổ hồng,,20.0,triệu/m²,m,12.0,m,,
23332,Đất,36.0,400.0,m²,,,,"Đường 38, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,Thủ Đức,Sổ đỏ/ Sổ hồng.,,13.0,tỷ,m,10.0,m,,
23333,Đất,390.0,270.0,m²,,,,"Xã Khánh Đông, Khánh Vĩnh, Khánh Hòa",Khánh Hòa,Khánh Vĩnh,Sổ đỏ/ Sổ hồng,,5.0,triệu,m,4.0,m,,
23334,Đất,2.65,70.9,m²,,,,"Hẻm 113, Đường 11, Phường Dĩ An, Dĩ An, Bình Dương",Bình Dương,Dĩ An,Sổ đỏ/ Sổ hồng,Tây - Bắc,5.0,tỷ,m,3.0,m,,
23335,"Trang trại, khu nghỉ dưỡng",8.5,4200.0,m²,,,,"Xã Tam Giang, Núi Thành, Quảng Nam",Quảng Nam,Núi Thành,Sổ đỏ/ Sổ hồng,,55.0,tỷ,m,5.5,m,,
23336,"Trang trại, khu nghỉ dưỡng",,31.0,m²,1.0,1.0,,"Blanca City, Đường 3/2, Phường 10, Vũng Tàu, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Vũng Tàu,Hợp đồng mua bán,,,,,,,,Đầy đủ
23337,"Trang trại, khu nghỉ dưỡng",1.7,2332.0,m²,,,,"Đường ĐT 293, Xã Lục Sơn, Lục Nam, Bắc Giang",Bắc Giang,Lục Nam,Sổ đỏ/ Sổ hồng,Nam,20.0,tỷ,m,8.0,m,,
23338,"Trang trại, khu nghỉ dưỡng",226.0,5000.0,m²,,,,"Đường Cửa Đại, Phường Cửa Đại, Hội An, Quảng Nam",Quảng Nam,Hội An,Sổ đỏ/ Sổ hồng,Tây,125.0,tỷ,m,7.5,m,Đông,
23339,"Trang trại, khu nghỉ dưỡng",6.5,12300.0,m²,,,,"Xã Tân Nghĩa, Di Linh, Lâm Đồng",Lâm Đồng,Di Linh,Sổ đỏ/ Sổ hồng.,Đông,100.0,tỷ,m,4.5,m,Đông,
23340,"Trang trại, khu nghỉ dưỡng",1.64,28.3,m²,,,,"Libera Nha Trang, Phạm Văn Đồng, Vĩnh Hòa, Nha Trang, Khánh Hòa",Khánh Hòa,Nha Trang,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Đầy đủ
23341,"Trang trại, khu nghỉ dưỡng",2.5,47.4,m²,1.0,1.0,,"Dự án Blanca City, Đường 3/2, Phường 10, Vũng Tàu, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Vũng Tàu,Hợp đồng mua bán,Tây - Nam,,tỷ,,,,Đông - Bắc,Đầy đủ
23342,"Trang trại, khu nghỉ dưỡng",80.0,60000.0,m²,,,,"Xã Suối Rao, Châu Đức, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Châu Đức,Sổ đỏ/ Sổ hồng,Bắc,112.0,tỷ,m,20.0,m,,
23343,"Trang trại, khu nghỉ dưỡng",1.6,34.0,m²,1.0,1.0,,"Dự án Sun Centro Town, Phường Bãi Cháy, Hạ Long, Quảng Ninh",Quảng Ninh,Hạ Long,Sổ đỏ/ Sổ hồng,Đông - Nam,,tỷ,,,,Đông - Nam,Đầy đủ
23344,"Trang trại, khu nghỉ dưỡng",4.3,3442.0,m²,,,,"Xã Gia Lâm, Lâm Hà, Lâm Đồng",Lâm Đồng,Lâm Hà,Sổ đỏ/ Sổ hồng,Đông - Nam,,tỷ,,,,,
23345,"Trang trại, khu nghỉ dưỡng",16.0,864.0,m²,,,,"Xã Đông Xuân, Quốc Oai, Hà Nội",Hà Nội,Quốc Oai,Sổ đỏ/ Sổ hồng,,,triệu/m²,,7.0,m,,
23346,"Trang trại, khu nghỉ dưỡng",4.99,3000.0,m²,5.0,2.0,,"Xã Xuân Tây, Cẩm Mỹ, Đồng Nai",Đồng Nai,Cẩm Mỹ,Sổ đỏ/ Sổ hồng,,26.0,tỷ,m,7.0,m,,
23347,"Trang trại, khu nghỉ dưỡng",3.8,54.0,m²,1.0,1.0,,"Ixora Hồ Tràm , Phước Thuận, Xuyên Mộc, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Xuyên Mộc,Hợp đồng mua bán,Đông - Nam,,tỷ,,,,Đông - Nam,Đầy đủ
23348,"Trang trại, khu nghỉ dưỡng",3.1,91.0,m²,2.0,2.0,,"Dự án Aria Vũng Tàu Hotel & Resort, Đường D5, Phường 10, Vũng Tàu, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Vũng Tàu,Hợp đồng mua bán,Đông - Nam,,tỷ,,,,Đông - Nam,Đầy đủ
23349,"Trang trại, khu nghỉ dưỡng",6.99,1600.0,m²,,,,"Đường 44B, Thị trấn Phước Hải, Long Đất, Bà Rịa Vũng Tàu",Bà Rịa Vũng Tàu,Long Đất,Sổ đỏ/ Sổ hồng,Đông - Nam,20.0,tỷ,m,12.0,m,,
23350,"Trang trại, khu nghỉ dưỡng",6.67,14040.0,m²,,,,"Đồng Cao, Xã Tiến Xuân, Huyện Thạch Thất, Hà Nội",Hà Nội,Thạch Thất,Sổ đỏ/ Sổ hồng,Đông,60.0,tỷ,m,6.0,m,,
23351,"Trang trại, khu nghỉ dưỡng",6.6,28000.0,m²,,,,"Xã Xuân Thọ, Đà Lạt, Lâm Đồng",Lâm Đồng,Đà Lạt,Trích lục có xác nhận chính quyền đia phương,,,tỷ,,,,,Đất trang trại có nhà kho
23352,"Trang trại, khu nghỉ dưỡng",2.9,72.0,m²,2.0,2.0,,"Dự án SkyM, Đường Hoàng Quốc Việt, Phường Hùng Thắng, Hạ Long, Quảng Ninh",Quảng Ninh,Hạ Long,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Cơ bản
23353,"Trang trại, khu nghỉ dưỡng",990.0,1045.0,m²,,,,"Đường 12, Xã Nha Bích, Chơn Thành, Bình Phước",Bình Phước,Chơn Thành,Sổ đỏ/ Sổ hồng.,,16.0,triệu,m,62.0,m,,
23354,"Trang trại, khu nghỉ dưỡng",750.0,1010.1,m²,,,,"Đường Quốc Lộ 20, Xã Phú Lợi, Định Quán, Đồng Nai",Đồng Nai,Định Quán,Sổ đỏ/ Sổ hồng,,14.0,triệu,m,5.0,m,,
23355,Căn hộ chung cư,2.4,52.0,m²,1.0,1.0,,"Mường Thanh Viễn Triều, Phạm Văn Đồng, Vĩnh Phước, Nha Trang, Khánh Hòa",Khánh Hòa,Nha Trang,Hợp đồng mua bán,,,tỷ,,,,,Đầy đủ
23356,Căn hộ chung cư,13.8,200.0,m²,3.0,3.0,,"Dự án Eco Green City, 286 Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội",Hà Nội,Thanh Trì,Sổ đỏ/ Sổ hồng,Tây - Nam,,tỷ,,,,Đông - Bắc,Đầy đủ
23357,Căn hộ chung cư,2.33,59.0,m²,2.0,1.0,,"Vĩnh Điềm Trung, Đường B3, Xã Vĩnh Hiệp, Nha Trang, Khánh Hòa",Khánh Hòa,Nha Trang,Sổ đỏ/ Sổ hồng,Đông - Bắc,,tỷ,,,,Tây - Nam,Đầy đủ
23358,Căn hộ chung cư,,67.9,m²,2.0,2.0,,"Dự án Căn hộ Terra Mia, Đường Phạm Hùng, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",Hồ Chí Minh,Bình Chánh,Sổ đỏ/ Sổ hồng,Nam,,,,,,Nam,
23359,Căn hộ chung cư,1.9,62.47,m²,2.0,2.0,,"TT AVIO, Đường Tỉnh lộ 743C, Phường Tân Đông Hiệp, Dĩ An, Bình Dương",Bình Dương,Dĩ An,Hợp đồng mua bán,Đông - Bắc,,tỷ,,,,Đông - Nam,"Đầy đủ bàn giao nội thất cao cấp: Hafele, Yale, An Cường, Malloca, Panasonic..."
23360,Căn hộ chung cư,72.74,68.0,m²,2.0,2.0,,"An Bình Homeland, Đường Lê Trọng Tấn, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/ Sổ hồng,Tây - Bắc,,triệu/m²,,,,Đông - Nam,Cơ bản
23361,Căn hộ chung cư,4.68,65.0,m²,2.0,2.0,,"Gelexia Riverside, 885, Đường Tam Trinh, Phường Yên Sở, Hoàng Mai, Hà Nội",Hà Nội,Hoàng Mai,Sổ đỏ/ Sổ hồng,Đông - Bắc,,tỷ,,,,Tây - Nam,Đầy đủ
23362,Căn hộ chung cư,3.28,46.6,m²,1.0,1.0,,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội",Hà Nội,Gia Lâm,Sổ đỏ/ Sổ hồng,Tây - Nam,,tỷ,,,,Đông - Bắc,Đầy đủ
23363,Căn hộ chung cư,,65.0,m²,2.0,2.0,,"Dự án Văn Phú Victoria, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",Hà Nội,Hà Đông,,,,,,,,,
23364,Căn hộ chung cư,2.96,54.0,m²,2.0,2.0,,"Căn hộ Citi Grand, Nguyễn Thị Định, Cát Lái, Quận 2, Hồ Chí Minh",Hồ Chí Minh,Quận 2,Hợp đồng mua bán,,,tỷ,,,,,Đầy đủ
23365,Căn hộ chung cư,19.0,135.0,m²,3.0,2.0,,"Dự án Sunwah Pearl, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Hợp đồng mua bán,,,tỷ,,,,,Đầy đủ
23366,Căn hộ chung cư,1.58,43.0,m²,2.0,1.0,,"Dự án Bcons Garden, Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương.",Bình Dương,Dĩ An,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Cơ bản.
23367,Căn hộ chung cư,42.0,363.0,m²,3.0,3.0,,"Dự án Thăng Long Number One, Phường Trung Hòa, Cầu Giấy, Hà Nội",Hà Nội,Cầu Giấy,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Đầy đủ
23368,Căn hộ chung cư,10.5,138.0,m²,3.0,2.0,,"Imperia An Phú, Phường An Phú, Quận 2, Hồ Chí Minh",Hồ Chí Minh,Quận 2,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Đầy đủ
23369,Căn hộ chung cư,7.5,88.0,m²,2.0,2.0,,"Diamond Island, Phố Trần Quý Kiên, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",Hồ Chí Minh,Quận 2,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Đầy đủ
23370,Căn hộ chung cư,1.2,40.0,m²,1.0,1.0,,"Dự án The Win City , Đường Tỉnh Lộ 10, Xã Đức Hoà Hạ, Đức Hòa, Long An",Long An,Đức Hòa,Hợp đồng mua bán,,,tỷ,,,,,Đầy đủ bàn giao full nội thất cao cấp.
23371,Căn hộ chung cư,2.6,36.0,m²,,,,"Dự án Sunrise City, Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Hồ Chí Minh",Hồ Chí Minh,Quận 7,Hợp đồng mua bán,Nam,,tỷ,,,,Bắc,Không nội thất
23372,Căn hộ chung cư,2.99,55.0,m²,1.0,1.0,,"Dự án Căn hộ Hausneo, Đường Liên Phường, Phường Phú Hữu, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,Sổ đỏ/ Sổ hồng.,,,tỷ,,,,Đông - Nam,Đầy đủ
23373,Căn hộ chung cư,4.25,64.0,m²,2.0,2.0,,"Dự án The Sapphire 2 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",Hà Nội,Gia Lâm,Sổ đỏ/ Sổ hồng,Đông - Nam,,tỷ,,,,Tây - Bắc,Đầy đủ
23374,Căn hộ chung cư,5.5,64.0,m²,2.0,1.0,,"The Gold View, Đường Bến Vân Đồn, Phường 1, Quận 4, Hồ Chí Minh",Hồ Chí Minh,Quận 4,Hợp đồng mua bán,Đông - Nam,,tỷ,,,,Tây - Bắc,Đầy đủ
23375,Nhà riêng,8.5,70.0,m²,,,,"Dương Xá, Gia Lâm, Hà Nội",Hà Nội,Gia Lâm,Sổ đỏ/ Sổ hồng,Đông - Bắc,5.0,tỷ,m,13.0,m,,
23376,Nhà riêng,3.48,56.88,m²,3.0,3.0,,"Đường Đặng Văn Ngữ, Phường 10, Phú Nhuận, Hồ Chí Minh",Hồ Chí Minh,Phú Nhuận,Sổ hồng.,,,tỷ,,5.0,m,,Đầy đủ
23377,Nhà riêng,11.5,70.0,m²,2.0,1.0,,"Đường Hoàng Hoa Thám, Phường 12, Tân Bình, Hồ Chí Minh",Hồ Chí Minh,Tân Bình,Sổ đỏ/ Sổ hồng,Nam,5.0,tỷ,m,8.0,m,,
23378,Nhà riêng,2.2,116.0,m²,4.0,2.0,,"Đường Đồng Khởi, Xã Thạnh Phú, Vĩnh Cửu, Đồng Nai",Đồng Nai,Vĩnh Cửu,Sổ đỏ/ Sổ hồng,,4.0,tỷ,m,6.0,m,,Cơ bản
23379,Nhà riêng,5.2,60.0,m²,3.0,3.0,,"Đường Lò Lu, Phường Trường Thạnh, Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,Thủ Đức,Sổ đỏ/ Sổ hồng,Tây - Nam,4.0,tỷ,m,6.0,m,,Đầy đủ
23380,Nhà riêng,7.3,43.0,m²,,,,"Đường Trường Chinh, Phường Phương Liệt, Thanh Xuân, Hà Nội",Hà Nội,Thanh Xuân,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Full nội thất.
23381,Nhà riêng,12.0,90.0,m²,,,,"Phú Mỹ, Quận 7, Hồ Chí Minh",Hồ Chí Minh,Quận 7,,,,tỷ,,,,,
23382,Nhà riêng,13.2,100.0,m²,5.0,,,"Đường Tên Lửa, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",Hồ Chí Minh,Bình Tân,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Cơ bản
23383,Nhà riêng,16.5,110.0,m²,25.0,25.0,,"Đường Lê Trọng Tấn, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",Hồ Chí Minh,Tân Phú,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,
23384,Nhà riêng,16.0,40.0,m²,4.0,4.0,,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/ Sổ hồng,,4.0,tỷ,m,5.0,m,,
23385,Nhà riêng,1.95,75.0,m²,3.0,1.0,,"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh",Hồ Chí Minh,Hóc Môn,Hợp đồng mua bán,Nam,5.0,tỷ,m,8.0,m,Nam,Cơ bản
23386,Nhà riêng,,75.0,m²,3.0,3.0,,"Đường Phổ Quang, Phường 9, Phú Nhuận, Hồ Chí Minh",Hồ Chí Minh,Phú Nhuận,Sổ đỏ/ Sổ hồng,,5.0,,m,8.0,m,,
23387,Nhà riêng,20.0,150.0,m²,20.0,20.0,,"Đường Số 43, Phường Tân Quy, Quận 7, Hồ Chí Minh",Hồ Chí Minh,Quận 7,Sổ đỏ/ Sổ hồng.,,6.0,tỷ,m,14.0,m,,Đầy đủ.
23388,Nhà riêng,59.0,1540.0,m²,4.0,5.0,,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",Hồ Chí Minh,Quận 2,Sổ đỏ/ Sổ hồng,,30.0,tỷ,m,6.0,m,,Cơ bản
23389,Nhà riêng,,82.3,m²,3.0,2.0,,"Đường 5, Phường Nhân Hòa, Mỹ Hào, Hưng Yên",Hưng Yên,Mỹ Hào,Sổ đỏ/ Sổ hồng,Tây - Nam,4.2,,m,15.0,m,,
23390,Nhà riêng,5.1,48.5,m²,4.0,3.0,,"Xã Đại Áng, Huyện Thanh Trì, Hà Nội",Hà Nội,Thanh Trì,Sổ đỏ/ Sổ hồng,Đông - Bắc,3.9,tỷ,m,2.3,m,Đông - Bắc,Cơ bản
23391,Nhà riêng,5.5,33.0,m²,3.0,4.0,,"Đường Thành Trung, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",Hà Nội,Gia Lâm,Sổ đỏ/ Sổ hồng,,4.5,tỷ,m,,,,
23392,Nhà riêng,90.0,980.0,m²,,,,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",Hồ Chí Minh,Quận 2,Sổ đỏ/ Sổ hồng,,68.0,triệu/m²,m,15.0,m,,
23393,Nhà riêng,5.1,30.0,m²,2.0,1.0,,"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội",Hà Nội,Đống Đa,Sổ đỏ/ Sổ hồng,,4.3,tỷ,m,1.5,m,,Đầy đủ
23394,Nhà riêng,7.8,42.0,m²,3.0,,,"Văn Cao, Cống Vị, Ba Đình, Hà Nội",Hà Nội,Ba Đình,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,"Nội thất nhập khẩu, mới đẹp"
23395,"Nhà biệt thự, liền kề",27.9,162.0,m²,,,,"Dự án The Manhattan, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,Hợp đồng mua bán,Đông - Nam,,tỷ,,,,,
23396,"Nhà biệt thự, liền kề",29.0,200.0,m²,,,,"Vinhomes Grand Park, Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,Hợp đồng mua bán,Đông - Bắc,,tỷ,,,,,
23397,"Nhà biệt thự, liền kề",17.8,120.0,m²,,,,"Dự án The Manhattan Glory, Đường Nguyễn Xiển, Phường Long Bình, Quận 9, Hồ Chí Minh",Hồ Chí Minh,Quận 9,Hợp đồng mua bán,Đông - Bắc,,tỷ,,13.0,m,,
23398,"Nhà biệt thự, liền kề",4.7,125.0,m²,2.0,2.0,,"Phú Thịnh, Phường Phú Thọ, Thủ Dầu Một, Bình Dương",Bình Dương,Thủ Dầu Một,Sổ đỏ/ Sổ hồng,,,tỷ,,,,,Đầy đủ
23399,"Nhà biệt thự, liền kề",210.0,400.0,m²,,,,"Dự án Yên Hòa, Đường Trần Kim Xuyến, Phường Yên Hòa, Cầu Giấy, Hà Nội",Hà Nội,Cầu Giấy,Sổ đỏ/ Sổ hồng,Đông - Nam,17.5,tỷ,m,10.0,m,,Đầy đủ
23400,"Nhà biệt thự, liền kề",,80.0,m²,5.0,7.0,,"Dự án The Glen - Celadon City, Đường N1, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",Hồ Chí Minh,Tân Phú,Sỡ hữu lâu dài,Đông - Bắc,,,,,,Tây - Nam,Bàn giao thô
23401,"Nhà biệt thự, liền kề",,383.0,m²,5.0,5.0,,"Dự án An Khang Villa, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ,Đông - Nam,10.0,,m,28.0,m,Đông - Nam,
23402,"Nhà biệt thự, liền kề",42.0,170.0,m²,5.0,5.0,,"Dự án An Phú Shop Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/ Sổ hồng,Đông - Bắc,9.0,tỷ,m,27.0,m,Đông - Bắc,
23403,"Nhà biệt thự, liền kề",27.0,162.0,m²,6.0,6.0,,"Dự án An Phú Shop Villa, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/ Sổ hồng,Đông - Bắc,9.0,tỷ,m,11.5,m,Đông - Bắc,
23404,"Nhà biệt thự, liền kề",22.5,320.0,m²,6.0,6.0,,"Dự án Beverly Hills Hạ Long, Đường Hải Quân, Phường Bãi Cháy, Hạ Long, Quảng Ninh",Quảng Ninh,Hạ Long,Sổ đỏ/ Sổ hồng,Nam,16.0,tỷ,m,20.0,m,Nam,Đầy đủ
23405,"Nhà biệt thự, liền kề",38.0,180.0,m²,3.0,5.0,,"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ.,Tây - Bắc,,tỷ,,,,,
23406,"Nhà biệt thự, liền kề",39.9,71.0,m²,,,,"Khu nhà ở 90 Nguyễn Tuân, Nguyễn Tuân, Thanh Xuân Trung, Thanh Xuân, Hà Nội",Hà Nội,Thanh Xuân,Sổ đỏ/ Sổ hồng,Đông - Nam,5.5,tỷ,m,15.0,m,Đông - Nam,Đầy đủ
23407,"Nhà biệt thự, liền kề",50.0,240.0,m²,6.0,6.0,,"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ,Đông - Nam,9.0,tỷ,m,12.0,m,Đông - Nam,
23408,"Nhà biệt thự, liền kề",40.0,180.0,m²,6.0,6.0,,"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/ Sổ hồng,Tây - Bắc,9.0,tỷ,m,22.0,m,,
23409,"Nhà biệt thự, liền kề",10.3,90.0,m²,,,,"Dự án Vinhomes Marina Cầu Rào 2, Phường Vĩnh Niệm, Lê Chân, Hải Phòng",Hải Phòng,Lê Chân,Sổ đỏ.,,,tỷ,,,,,Hoàn thiện full nội thất Châu Âu.
23410,"Nhà biệt thự, liền kề",41.0,225.0,m²,6.0,6.0,,"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",Hà Nội,Hà Đông,Sổ đỏ/ Sổ hồng,Đông - Nam,9.0,tỷ,m,12.0,m,Đông - Nam,
